Domain	Phylum	Class	Order	Family	Genus	Species	Oral Taxon ID	Domain_Taxon_Count	Phylum_Taxon_Count	Class_Taxon_Count	Order_Taxon_Count	Family_Taxon_Count	Genus_Taxon_Count	Species_Taxon_Count	Domain_Seq_Count	Phylum_Seq_Count	Class_Seq_Count	Order_Seq_Count	Family_Seq_Count	Genus_Seq_Count	Species_Seq_Count	Domain_Clone_Count	Phylum_Clone_Count	Class_Clone_Count	Order_Clone_Count	Family_Clone_Count	Genus_Clone_Count	Species_Clone_Count
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	amnii [Not Validly Published]	844	788	37	37	37	23	2	1	1567	61	61	61	17	2	1	0	0	0	0	0	0	0
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	sanguinegens	837	788	37	37	37	23	2	1	1567	61	61	61	17	2	1	0	0	0	0	0	0	0
Bacteria	Gracilibacteria (GN02)	Gracilibacteria (GN02) [C-1]	Gracilibacteria (GN02) [O-1]	Gracilibacteria (GN02) [F-1]	Gracilibacteria (GN02) [G-1]	bacterium HMT 871	871	788	5	4	4	4	2	1	1567	2	2	2	2	0	0	0	0	0	0	0	0	0
Bacteria	Gracilibacteria (GN02)	Gracilibacteria (GN02) [C-1]	Gracilibacteria (GN02) [O-1]	Gracilibacteria (GN02) [F-1]	Gracilibacteria (GN02) [G-1]	bacterium HMT 872	872	788	5	4	4	4	2	1	1567	2	2	2	2	0	0	0	0	0	0	0	0	0
Bacteria	Gracilibacteria (GN02)	Gracilibacteria (GN02) [C-1]	Gracilibacteria (GN02) [O-1]	Gracilibacteria (GN02) [F-1]	Gracilibacteria (GN02) [G-3]	bacterium HMT 996	996	788	5	4	4	4	1	1	1567	2	2	2	2	1	1	0	0	0	0	0	0	0
Bacteria	Gracilibacteria (GN02)	Gracilibacteria (GN02) [C-1]	Gracilibacteria (GN02) [O-1]	Gracilibacteria (GN02) [F-1]	Gracilibacteria (GN02) [G-4]	bacterium HMT 997	997	788	5	4	4	4	1	1	1567	2	2	2	2	1	1	0	0	0	0	0	0	0
Bacteria	Gracilibacteria (GN02)	Gracilibacteria (GN02) [C-2]	Gracilibacteria (GN02) [O-2]	Gracilibacteria (GN02) [F-2]	Gracilibacteria (GN02) [G-2]	bacterium HMT 873	873	788	5	1	1	1	1	1	1567	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria [O-1]	Alphaproteobacteria [F-1]	Micavibrio	aeruginosavorus	330	788	141	24	1	1	1	1	1567	400	33	1	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	diminuta	590	788	141	24	2	2	1	1	1567	400	33	2	2	2	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	sp. HMT 002	2	788	141	24	2	2	1	1	1567	400	33	2	2	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	schoenbuchensis	1	788	141	24	9	1	1	1	1567	400	33	15	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Afipia	broomeae	559	788	141	24	9	4	2	1	1567	400	33	15	3	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Afipia	sp. genotype 4	652	788	141	24	9	4	2	1	1567	400	33	15	3	1	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	vestrisii	636	788	141	24	9	4	1	1	1567	400	33	15	3	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	elkanii	597	788	141	24	9	4	1	1	1567	400	33	15	3	2	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	anthropi	544	788	141	24	9	1	1	1	1567	400	33	15	2	2	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Defluvibacter	lusatiensis	660	788	141	24	9	1	1	1	1567	400	33	15	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	tumefaciens	485	788	141	24	9	2	1	1	1567	400	33	15	9	6	6	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	loti	659	788	141	24	9	2	1	1	1567	400	33	15	9	3	3	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Haematobacter	missouriensis	316	788	141	24	3	3	1	1	1567	400	33	9	9	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	yeei	104	788	141	24	3	3	1	1	1567	400	33	9	9	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	capsulatus	857	788	141	24	3	3	1	1	1567	400	33	9	9	7	7	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	mucosa	245	788	141	24	1	1	1	1	1567	400	33	1	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	gilardii	244	788	141	24	1	1	1	1	1567	400	33	1	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales [F-1]	Enhydrobacter	aerosaccus	196	788	141	24	1	1	1	1	1567	400	33	1	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythromicrobium	ramosum	747	788	141	24	6	1	1	1	1567	400	33	3	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	panipatense	342	788	141	24	6	5	1	1	1567	400	33	3	3	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	tepidarius	7	788	141	24	6	5	1	1	1567	400	33	3	3	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	echinoides	3	788	141	24	6	5	3	1	1567	400	33	3	3	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	sp. HMT 004	4	788	141	24	6	5	3	1	1567	400	33	3	3	1	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	sp. HMT 006	6	788	141	24	6	5	3	1	1567	400	33	3	3	1	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	xylosoxidans	343	788	141	50	18	2	1	1	1567	400	73	30	7	5	5	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	pertussis	828	788	141	50	18	2	1	1	1567	400	73	30	7	2	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	cepacia	571	788	141	50	18	5	1	1	1567	400	73	30	8	2	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	gilardii	27	788	141	50	18	5	1	1	1567	400	73	30	8	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	mirabilis	22	788	141	50	18	5	1	1	1567	400	73	30	8	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	pickettii	854	788	141	50	18	5	2	1	1567	400	73	30	8	4	4	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	sp. HMT 406	406	788	141	50	18	5	2	1	1567	400	73	30	8	4	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	testosteroni	858	788	141	50	18	8	1	1	1567	400	73	30	12	4	4	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	acidovorans	23	788	141	50	18	8	1	1	1567	400	73	30	12	4	4	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	sp. HMT 025	25	788	141	50	18	8	2	1	1567	400	73	30	12	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	sp. HMT 266	266	788	141	50	18	8	2	1	1567	400	73	30	12	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	sp. HMT 894	894	788	141	50	18	8	1	1	1567	400	73	30	12	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella	aquatica	26	788	141	50	18	8	2	1	1567	400	73	30	12	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella	thermodepolymerans	24	788	141	50	18	8	2	1	1567	400	73	30	12	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	paradoxus	717	788	141	50	18	8	1	1	1567	400	73	30	12	3	3	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Commamonadaceae	Acidovorax	ebreus	209	788	141	50	18	1	1	1	1567	400	73	30	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Commamonadaceae	Acidovorax	temperans	216	788	141	50	18	1	1	1	1567	400	73	30	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Commamonadaceae	Acidovorax	caeni	211	788	141	50	18	1	1	1	1567	400	73	30	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	corrodens	577	788	141	50	31	31	2	1	1567	400	73	43	43	2	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	sp. HMT 011	11	788	141	50	31	31	2	1	1567	400	73	43	43	2	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	denitrificans	582	788	141	50	31	31	6	1	1567	400	73	43	43	4	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	kingae	646	788	141	50	31	31	6	1	1567	400	73	43	43	4	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	oralis	706	788	141	50	31	31	6	1	1567	400	73	43	43	4	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	sp. HMT 012	12	788	141	50	31	31	6	1	1567	400	73	43	43	4	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	sp. HMT 459	459	788	141	50	31	31	6	1	1567	400	73	43	43	4	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	sp. HMT 932	932	788	141	50	31	31	6	1	1567	400	73	43	43	4	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	bacilliformis	13	788	141	50	31	31	20	1	1567	400	73	43	43	36	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	cinerea	956	788	141	50	31	31	20	1	1567	400	73	43	43	36	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	elongata	598	788	141	50	31	31	20	1	1567	400	73	43	43	36	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	flava	609	788	141	50	31	31	20	1	1567	400	73	43	43	36	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	flavescens	610	788	141	50	31	31	20	1	1567	400	73	43	43	36	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	gonorrhoeae	621	788	141	50	31	31	20	1	1567	400	73	43	43	36	3	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	lactamica	649	788	141	50	31	31	20	1	1567	400	73	43	43	36	3	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	macacae	99	788	141	50	31	31	20	1	1567	400	73	43	43	36	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	meningitidis	669	788	141	50	31	31	20	1	1567	400	73	43	43	36	13	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	mucosa	682	788	141	50	31	31	20	1	1567	400	73	43	43	36	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	oralis	14	788	141	50	31	31	20	1	1567	400	73	43	43	36	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	perflava	101	788	141	50	31	31	20	1	1567	400	73	43	43	36	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	polysaccharea	737	788	141	50	31	31	20	1	1567	400	73	43	43	36	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	sicca	764	788	141	50	31	31	20	1	1567	400	73	43	43	36	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	sp. HMT 018	18	788	141	50	31	31	20	1	1567	400	73	43	43	36	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	sp. HMT 020	20	788	141	50	31	31	20	1	1567	400	73	43	43	36	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	sp. HMT 499	499	788	141	50	31	31	20	1	1567	400	73	43	43	36	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	sp. HMT 523	523	788	141	50	31	31	20	1	1567	400	73	43	43	36	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	subflava	476	788	141	50	31	31	20	1	1567	400	73	43	43	36	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	weaveri	92	788	141	50	31	31	20	1	1567	400	73	43	43	36	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseriaceae [G-1]	bacterium HMT 327	327	788	141	50	31	31	1	1	1567	400	73	43	43	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseriaceae [G-1]	bacterium HMT 174	174	788	141	50	31	31	1	1	1567	400	73	43	43	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Simonsiella	muelleri	683	788	141	50	31	31	1	1	1567	400	73	43	43	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Rhodocyclus	sp. HMT 028	28	788	141	50	1	1	1	1	1567	400	73	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	sp. HMT 039	39	788	141	5	1	1	1	1	1567	400	4	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus	sp. HMT 041	41	788	141	5	1	1	1	1	1567	400	4	2	2	2	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	orale	703	788	141	5	3	1	1	1	1567	400	4	2	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	fairfieldensis	605	788	141	5	3	2	2	1	1567	400	4	2	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	sp. HMT 040	40	788	141	5	3	2	2	1	1567	400	4	2	1	1	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	concisus	575	788	141	9	9	8	8	1	1567	400	30	30	18	18	5	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	curvus	580	788	141	9	9	8	8	1	1567	400	30	30	18	18	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	gracilis	623	788	141	9	9	8	8	1	1567	400	30	30	18	18	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	rectus	748	788	141	9	9	8	8	1	1567	400	30	30	18	18	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	showae	763	788	141	9	9	8	8	1	1567	400	30	30	18	18	4	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	sp. HMT 044	44	788	141	9	9	8	8	1	1567	400	30	30	18	18	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	sputorum	776	788	141	9	9	8	8	1	1567	400	30	30	18	18	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	ureolyticus	842	788	141	9	9	8	8	1	1567	400	30	30	18	18	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	812	788	141	9	9	1	1	1	1567	400	30	30	12	12	12	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	hominis	633	788	141	53	2	2	2	1	1567	400	260	2	2	2	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	valvarum	540	788	141	53	2	2	2	1	1567	400	260	2	2	2	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	sakazakii	753	788	141	53	10	9	1	1	1567	400	260	99	98	5	5	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	cancerogenus	565	788	141	53	10	9	2	1	1567	400	260	99	98	3	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	hormaechei	634	788	141	53	10	9	2	1	1567	400	260	99	98	3	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	coli	574	788	141	53	10	9	1	1	1567	400	260	99	98	52	52	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	aerogenes	153	788	141	53	10	9	2	1	1567	400	260	99	98	7	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	pneumoniae	731	788	141	53	10	9	2	1	1567	400	260	99	98	7	6	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	ascorbata	865	788	141	53	10	9	1	1	1567	400	260	99	98	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Proteus	mirabilis	676	788	141	53	10	9	1	1	1567	400	260	99	98	5	5	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yersinia	pestis	827	788	141	53	10	9	1	1	1567	400	260	99	98	25	25	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	marcescens	115	788	141	53	10	1	1	1	1567	400	260	99	1	1	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	actinomycetemcomitans	531	788	141	53	21	21	9	1	1567	400	260	94	94	42	36	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	aphrophilus	545	788	141	53	21	21	9	1	1567	400	260	94	94	42	3	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	paraphrophilus	720	788	141	53	21	21	9	1	1567	400	260	94	94	42	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	segnis	762	788	141	53	21	21	9	1	1567	400	260	94	94	42	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp. HMT 458	458	788	141	53	21	21	9	1	1567	400	260	94	94	42	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp. HMT 512	512	788	141	53	21	21	9	1	1567	400	260	94	94	42	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp. HMT 513	513	788	141	53	21	21	9	1	1567	400	260	94	94	42	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp. HMT 898	898	788	141	53	21	21	9	1	1567	400	260	94	94	42	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp. HMT 949	949	788	141	53	21	21	9	1	1567	400	260	94	94	42	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	aegyptius	535	788	141	53	21	21	12	1	1567	400	260	94	94	52	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	ducreyi	821	788	141	53	21	21	12	1	1567	400	260	94	94	52	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	haemolyticus	851	788	141	53	21	21	12	1	1567	400	260	94	94	52	8	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	influenzae	641	788	141	53	21	21	12	1	1567	400	260	94	94	52	24	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parahaemolyticus	945	788	141	53	21	21	12	1	1567	400	260	94	94	52	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae	718	788	141	53	21	21	12	1	1567	400	260	94	94	52	12	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	paraphrohaemolyticus	35	788	141	53	21	21	12	1	1567	400	260	94	94	52	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	pittmaniae	946	788	141	53	21	21	12	1	1567	400	260	94	94	52	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	sp. HMT 036	36	788	141	53	21	21	12	1	1567	400	260	94	94	52	2	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	sp. HMT 259	259	788	141	53	21	21	12	1	1567	400	260	94	94	52	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	sp. HMT 908	908	788	141	53	21	21	12	1	1567	400	260	94	94	52	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	sputorum	944	788	141	53	21	21	12	1	1567	400	260	94	94	52	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	554	788	141	53	18	11	6	1	1567	400	260	57	27	11	7	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	johnsonii	297	788	141	53	18	11	6	1	1567	400	260	57	27	11	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	junii	282	788	141	53	18	11	6	1	1567	400	260	57	27	11	1	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	lwoffii	5	788	141	53	18	11	6	1	1567	400	260	57	27	11	1	0	0	0	0	0	0	0
